Symbol,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,ndeg,ddeg,idx,degvcount
RALGPS1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RAMACL,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RAMP3,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RAN,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RANBP10,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RANBP3,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RANGAP1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RAP1A,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RAP1B,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RAP1GAP,0,0,0,0,0,-1,NA,0,1,-1,-1,1.Unperturbed
RAP1GAP2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RAPGEF4,NA,NA,NA,-1,NA,NA,NA,NA,1,-1,-1,1.Unperturbed
RARG,0,NA,0,NA,-1,NA,NA,NA,1,-1,-1,1.Unperturbed
RASAL3,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RASGEF1A,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RASGRP1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RASGRP3,0,0,0,0,1,0,0,0,1,1,1,1.Unperturbed
RASSF1,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RASSF3,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
RAVER2,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RB1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RBBP5,-1,0,0,NA,0,0,0,0,1,-1,-1,1.Unperturbed
RBBP8,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RBBP9,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RBCK1,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
RBFA,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RBIS,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RBKS,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RBL2,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RBM10,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RBM14,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RBM20,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RBM23,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
RBM33,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RBM39,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RBM4,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RBM41,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
RBM43,-1,NA,0,NA,0,NA,0,0,1,-1,-1,1.Unperturbed
RBM4B,0,0,0,NA,0,-1,0,0,1,-1,-1,1.Unperturbed
RBM5,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RBM6,1,0,0,NA,0,0,NA,0,1,1,1,1.Unperturbed
RBMS2,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RBPJ,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RBSN,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RCBTB2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RCC1L,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RCE1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RCL1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RCN3,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RDH5,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RECK,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RECQL4,0,0,0,-1,0,0,NA,0,1,-1,-1,1.Unperturbed
REELD1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
REEP3,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
REEP6,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
REL,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RELL1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RENBP,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
REPIN1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
REPS1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
REPS2,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RESF1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RETREG1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
REV3L,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RFC5,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RFFL,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
RFWD3,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RFXAP,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RGL4,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RGMA,0,0,0,-1,0,NA,0,0,1,-1,-1,1.Unperturbed
RGMB,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RGPD1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RGPD3,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RGPD5,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RGS10,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RGS12,0,0,0,0,1,0,0,0,1,1,1,1.Unperturbed
RGS16,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RGS6,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RGS9,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RHAG,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RHBDF1,NA,NA,NA,-1,NA,NA,NA,NA,1,-1,-1,1.Unperturbed
RHEBL1,0,0,NA,1,NA,NA,NA,NA,1,1,1,1.Unperturbed
RHOBTB2,0,0,NA,1,NA,NA,NA,NA,1,1,1,1.Unperturbed
RHOT1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RHOU,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RHPN1,0,0,NA,1,0,NA,NA,0,1,1,1,1.Unperturbed
RHPN2,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
RIC3,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RICTOR,-1,0,NA,0,NA,NA,NA,NA,1,-1,-1,1.Unperturbed
RIDA,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RILP,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RIMBP3C,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RIMKLA,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RIN1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RIN3,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RING1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RIOK3,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RIPK1,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
RIPOR1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RIT1,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RITA1,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RLIM,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RLN1,NA,NA,0,0,0,1,NA,NA,1,1,1,1.Unperturbed
RMI1,0,0,0,NA,0,1,NA,0,1,1,1,1.Unperturbed
RMND1,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RNASE1,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RNASE2,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RNASEH1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RNASEH2A,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RNASEK-C17orf49,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RNF103,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RNF103-CHMP3,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RNF121,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
RNF122,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RNF125,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RNF13,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RNF14,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RNF144B,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RNF165,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RNF169,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RNF17,NA,NA,NA,0,NA,-1,0,NA,1,-1,-1,1.Unperturbed
RNF170,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RNF20,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
RNF208,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RNF224,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1.Unperturbed
RNF31,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RNF32,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RNF39,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RNF5,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RNF7,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RNFT2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RNH1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RNLS,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RNMT,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ROBO1,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ROGDI,-1,0,NA,NA,NA,NA,NA,NA,1,-1,-1,1.Unperturbed
ROR1,NA,NA,NA,NA,0,1,0,NA,1,1,1,1.Unperturbed
ROR2,NA,0,0,NA,0,-1,0,0,1,-1,-1,1.Unperturbed
RORC,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RPA2,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RPA4,NA,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RPE,0,0,NA,1,0,0,NA,NA,1,1,1,1.Unperturbed
RPGR,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RPGRIP1,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
RPGRIP1L,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RPH3A,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RPH3AL,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
RPL10,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RPL13,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RPL13A,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RPL18A,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RPL22L1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RPL23,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RPL34,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RPL37,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RPL37A,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RPL39,-1,0,0,NA,0,0,0,0,1,-1,-1,1.Unperturbed
RPL7,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RPL7A,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RPP14,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RPP25L,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RPP30,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RPP38,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RPRD1A,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RPS10,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RPS12,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RPS14,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
RPS19BP1,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RPS2,0,0,0,-1,0,NA,0,0,1,-1,-1,1.Unperturbed
RPS6KA4,0,NA,NA,0,-1,NA,0,0,1,-1,-1,1.Unperturbed
RPUSD3,0,NA,0,NA,0,NA,-1,0,1,-1,-1,1.Unperturbed
RRAGA,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RRAGB,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RRAGC,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RRAS2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RREB1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RRM2B,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RRN3,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RRP1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RRP1B,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RRP36,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RRP7A,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RRP8,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
RRP9,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RSAD1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RSBN1,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RSPH10B2,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
RSRC1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RSRC2,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
RSRP1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
RTCB,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RTN4,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
RUBCN,0,0,0,NA,0,-1,0,0,1,-1,-1,1.Unperturbed
RUNDC3B,NA,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RUNX1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
RUNX2,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
RWDD2A,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
RWDD2B,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
RXRA,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
RYK,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
S100A12,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
S100A6,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
S100PBP,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
S100Z,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
S1PR2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
S1PR5,0,0,0,NA,0,-1,NA,0,1,-1,-1,1.Unperturbed
SAA1,NA,0,NA,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SAA2-SAA4,NA,0,NA,NA,1,NA,NA,0,1,1,1,1.Unperturbed
SAFB,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SAFB2,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SAMD10,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SAMM50,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SAMSN1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SAP25,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SAP30BP,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
SAPCD2,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SARM1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SARNP,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
SARS1,0,0,0,0,1,0,0,0,1,1,1,1.Unperturbed
SAT1,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
SAT2,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SATL1,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SAYSD1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SBF1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SBF2,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SBSPON,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SCAMP2,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
SCAND1,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SCAPER,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SCARA5,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
SCARB1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SCART1,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SCD,1,NA,NA,NA,0,NA,NA,0,1,1,1,1.Unperturbed
SCD5,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SCG5,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
SCGB2B2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SCGB3A1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SCHIP1,NA,NA,NA,1,NA,NA,0,NA,1,1,1,1.Unperturbed
SCIMP,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SCIN,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SCMH1,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
SCN11A,NA,NA,NA,-1,NA,NA,NA,NA,1,-1,-1,1.Unperturbed
SCN2B,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
SCN9A,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SCNN1D,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SCO1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SCO2,1,0,0,0,0,0,0,NA,1,1,1,1.Unperturbed
SCP2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SCRIB,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SCRN2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SCRN3,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SCRT2,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
SCT,NA,NA,NA,0,NA,NA,-1,NA,1,-1,-1,1.Unperturbed
SCUBE1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
SDC1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SDC3,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SDCBP,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SDHAF3,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
SDHB,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SDK1,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SDK2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SDSL,0,0,0,0,1,0,0,0,1,1,1,1.Unperturbed
SEC11A,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SEC14L1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SEC14L2,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
SEC14L5,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SEC16B,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SEC23IP,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SEC24A,0,0,0,0,0,0,1,NA,1,1,1,1.Unperturbed
SEC24C,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SEC24D,0,0,NA,-1,NA,NA,NA,0,1,-1,-1,1.Unperturbed
SEC31A,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
SEC31B,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SEH1L,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SEL1L3,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SELENBP1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SELENOP,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SELENOS,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SEMA3A,NA,0,NA,NA,0,1,NA,NA,1,1,1,1.Unperturbed
SEMA3C,-1,0,0,NA,0,NA,NA,0,1,-1,-1,1.Unperturbed
SEMA3G,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SEMA4A,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SEMA4B,-1,0,0,NA,0,0,0,0,1,-1,-1,1.Unperturbed
SEMA4G,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
SEMA5A,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
SEMA6B,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SEMA6C,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SENP2,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SENP7,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SEPHS1,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
SEPTIN10,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SEPTIN3,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
SEPTIN6,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SEPTIN8,0,0,0,NA,-1,NA,NA,NA,1,-1,-1,1.Unperturbed
SERBP1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SERF1A,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
SERF2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SERHL2,0,0,0,0,1,0,0,0,1,1,1,1.Unperturbed
SERINC1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SERPINB1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SERPINB6,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SERPINB9,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
SERPINE2,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SERPINF1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SERPINH1,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
SERPINI2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SESN2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SET,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
SETD1B,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SETD3,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
SETD6,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SETD9,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SETDB1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
SF3A1,0,0,0,-1,0,NA,0,0,1,-1,-1,1.Unperturbed
SF3A3,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SF3B6,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
SFMBT2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SFTPD,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SFXN3,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
SGCB,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SGF29,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SGK3,0,0,NA,0,-1,NA,NA,NA,1,-1,-1,1.Unperturbed
SGPP1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
SGSH,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SGSM1,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
SGSM2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SGTA,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SH2B1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SH2D2A,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SH2D3A,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SH3BGR,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SH3BGRL,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
SH3BP1,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
SH3RF1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
SH3YL1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SHARPIN,0,0,0,0,-1,NA,NA,0,1,-1,-1,1.Unperturbed
SHC3,NA,NA,-1,NA,NA,NA,0,NA,1,-1,-1,1.Unperturbed
SHCBP1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SHISA8,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
SHKBP1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SHMT1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SHOC1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SHPK,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SIDT2,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
SIGLEC11,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SIGLEC12,-1,0,0,NA,0,0,NA,0,1,-1,-1,1.Unperturbed
SIGLEC14,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SIGLEC5,0,0,0,0,0,0,-1,NA,1,-1,-1,1.Unperturbed
SIGLEC6,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
SIGLEC9,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SIGMAR1,0,0,0,0,1,0,0,0,1,1,1,1.Unperturbed
SKAP2,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
SKIV2L,0,0,0,1,0,0,NA,0,1,1,1,1.Unperturbed
SLAMF6,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
SLAMF7,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
SLC10A3,1,0,NA,NA,NA,NA,NA,NA,1,1,1,1.Unperturbed
SLC10A7,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
