Symbol,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,ndeg,ddeg,idx,degvcount
WWP2,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
XAGE1A,NA,NA,0,0,0,NA,-1,0,1,-1,-1,1.Unperturbed
XAGE3,NA,NA,NA,NA,NA,NA,-1,NA,1,-1,-1,1.Unperturbed
XBP1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
XCL2,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
XKRX,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
XPNPEP1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
XPO4,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
XPO5,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
XPR1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
XRCC3,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
XYLB,1,0,0,NA,0,NA,0,0,1,1,1,1.Unperturbed
YAF2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
YARS2,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
YBX1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
YIF1B,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
YKT6,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
YME1L1,0,0,0,NA,0,NA,0,1,1,1,1,1.Unperturbed
YOD1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
YPEL3,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
YTHDF1,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
YTHDF3,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
YWHAG,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
YY1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
YY2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZADH2,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZAN,NA,NA,NA,NA,1,NA,0,NA,1,1,1,1.Unperturbed
ZBED2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZBED4,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZBTB2,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZBTB21,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZBTB22,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZBTB45,0,0,NA,0,0,1,0,NA,1,1,1,1.Unperturbed
ZBTB6,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZC3H12C,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZC3H12D,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZC3H15,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZC3H3,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZC3H8,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZC3HAV1,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZC3HAV1L,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZC4H2,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZCCHC14,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZCCHC17,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZCWPW1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZDHHC14,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZDHHC18,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZDHHC24,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ZDHHC9,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZFAND1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZFAND3,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZFAND4,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZFAND5,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZFAT,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZFHX4,NA,NA,0,NA,1,NA,0,0,1,1,1,1.Unperturbed
ZFP3,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZFP30,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZFP36L1,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZFP37,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZFP41,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZFP64,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZFP69,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZFP69B,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZFPM1,0,0,0,NA,0,NA,0,1,1,1,1,1.Unperturbed
ZFTA,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZFX,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZFYVE26,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZFYVE27,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZFYVE28,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZGRF1,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZIC2,NA,NA,0,NA,NA,NA,-1,NA,1,-1,-1,1.Unperturbed
ZIK1,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZKSCAN4,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZKSCAN5,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZMPSTE24,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZMYM4,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZMYND12,0,NA,0,NA,0,NA,-1,0,1,-1,-1,1.Unperturbed
ZMYND15,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ZMYND8,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF101,1,0,0,NA,0,NA,0,0,1,1,1,1.Unperturbed
ZNF112,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF121,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF131,-1,0,NA,0,0,NA,0,NA,1,-1,-1,1.Unperturbed
ZNF135,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ZNF143,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF148,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF157,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF16,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF160,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF169,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF174,-1,0,0,NA,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF175,-1,0,0,NA,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF181,0,0,NA,0,0,0,1,NA,1,1,1,1.Unperturbed
ZNF182,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF185,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF19,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF207,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF217,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF227,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF23,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF250,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZNF254,0,0,0,0,0,1,0,NA,1,1,1,1.Unperturbed
ZNF263,0,0,0,-1,0,NA,0,0,1,-1,-1,1.Unperturbed
ZNF274,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF280B,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF292,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF300,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF304,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF316,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF318,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ZNF324B,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF326,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF337,-1,0,0,NA,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF343,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF35,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF354A,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF358,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF367,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF391,1,0,0,NA,0,NA,0,0,1,1,1,1.Unperturbed
ZNF407,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF408,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF414,0,0,0,0,0,0,0,1,1,1,1,1.Unperturbed
ZNF415,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF425,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF431,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF433,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF440,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF45,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF461,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF473,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF479,NA,NA,0,NA,0,NA,1,NA,1,1,1,1.Unperturbed
ZNF480,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF500,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ZNF501,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
ZNF502,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF503,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZNF507,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF510,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF511-PRAP1,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF512B,0,0,0,-1,0,NA,0,0,1,-1,-1,1.Unperturbed
ZNF516,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF524,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF525,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF529,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF534,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF540,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF548,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF552,1,0,0,NA,0,NA,0,0,1,1,1,1.Unperturbed
ZNF554,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF555,0,0,0,NA,1,NA,0,0,1,1,1,1.Unperturbed
ZNF558,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ZNF57,0,0,0,NA,1,NA,0,0,1,1,1,1.Unperturbed
ZNF571,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF572,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZNF584,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF585B,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZNF587,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ZNF587B,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF589,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF592,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF597,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF598,0,0,0,-1,0,NA,0,0,1,-1,-1,1.Unperturbed
ZNF605,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF608,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF614,0,0,0,NA,0,0,1,0,1,1,1,1.Unperturbed
ZNF622,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF624,0,0,0,NA,0,0,1,0,1,1,1,1.Unperturbed
ZNF629,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF630,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF641,0,0,0,0,1,0,0,0,1,1,1,1.Unperturbed
ZNF652,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF658,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF662,0,0,0,0,-1,0,0,0,1,-1,-1,1.Unperturbed
ZNF665,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF675,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF680,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF681,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF682,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF683,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF688,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ZNF69,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF692,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF705D,NA,NA,1,NA,0,NA,NA,NA,1,1,1,1.Unperturbed
ZNF706,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF708,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZNF710,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF711,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF724,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF726,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF736,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF77,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF774,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF776,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF780A,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF783,0,0,0,1,0,NA,0,0,1,1,1,1.Unperturbed
ZNF786,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF789,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF792,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF799,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF80,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF800,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF804A,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF81,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF816,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF821,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF827,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF83,0,NA,0,NA,0,NA,0,1,1,1,1,1.Unperturbed
ZNF831,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF84,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZNF841,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZNF852,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZNF860,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF862,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZNF880,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF91,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNF93,0,0,0,0,0,-1,0,0,1,-1,-1,1.Unperturbed
ZNHIT2,0,0,0,-1,0,0,0,0,1,-1,-1,1.Unperturbed
ZNRF2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZP1,NA,NA,0,NA,0,NA,1,0,1,1,1,1.Unperturbed
ZP3,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZRANB2,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZSCAN12,-1,0,0,NA,0,0,0,0,1,-1,-1,1.Unperturbed
ZSCAN16,0,NA,0,-1,0,NA,0,0,1,-1,-1,1.Unperturbed
ZSCAN2,0,0,0,1,0,0,0,0,1,1,1,1.Unperturbed
ZSCAN20,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
ZSCAN22,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZSCAN29,1,0,0,0,0,0,0,0,1,1,1,1.Unperturbed
ZSCAN30,-1,NA,0,NA,0,NA,0,0,1,-1,-1,1.Unperturbed
ZSCAN9,0,0,0,-1,0,NA,0,0,1,-1,-1,1.Unperturbed
ZSWIM5,0,0,0,0,0,0,1,0,1,1,1,1.Unperturbed
ZSWIM6,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZSWIM8,0,0,0,0,0,0,0,-1,1,-1,-1,1.Unperturbed
ZSWIM9,-1,0,0,0,0,0,0,0,1,-1,-1,1.Unperturbed
ZW10,0,0,0,0,0,1,0,0,1,1,1,1.Unperturbed
ZYG11B,0,0,0,0,0,0,-1,0,1,-1,-1,1.Unperturbed
A1CF,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
A2M,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
A2ML1,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
A4GNT,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
AAAS,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
AADAC,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
AADACL4,NA,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
AADAT,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
AAGAB,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
AAK1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
AAMDC,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
AAMP,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
AARD,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
AARS1,0,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
AASDH,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
AASDHPPT,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
AASS,0,0,0,0,NA,0,0,0,0,0,0,1.Unperturbed
ABCA12,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ABCA13,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
ABCA4,NA,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
ABCA6,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ABCA7,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
ABCA8,NA,NA,0,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
ABCB1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ABCB11,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
ABCB4,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ABCB5,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ABCC12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
ABCC2,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
ABCC3,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
ABCC8,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ABCC9,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ABCF3,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
ABCG1,0,0,0,0,1,0,-1,0,2,0,0,1.Unperturbed
ABCG4,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
ABCG5,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ABCG8,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
ABHD12,0,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
ABHD12B,0,0,0,1,0,0,-1,0,2,0,0,1.Unperturbed
ABHD17C,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
ABHD18,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ABHD6,-1,0,0,0,0,0,1,0,2,0,0,1.Unperturbed
ABI3BP,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
ABL1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
ABR,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ABRA,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ABRAXAS1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
ABTB2,-1,0,0,0,0,1,0,0,2,0,0,1.Unperturbed
ACAD8,0,0,0,1,0,0,-1,0,2,0,0,1.Unperturbed
ACAD9,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACADL,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACADM,0,0,0,0,0,NA,0,0,0,0,0,1.Unperturbed
ACADVL,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACCSL,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ACE2,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1.Unperturbed
ACER3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACKR1,0,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACKR3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACKR4,1,0,0,NA,0,-1,0,0,2,0,0,1.Unperturbed
ACMSD,-1,0,0,0,0,1,0,0,2,0,0,1.Unperturbed
ACOD1,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACOT1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACOT12,NA,NA,0,NA,NA,NA,0,0,0,0,0,1.Unperturbed
ACOT6,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ACOT9,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACOX3,0,0,0,1,0,0,-1,0,2,0,0,1.Unperturbed
ACP1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACP3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACP4,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ACP6,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACRV1,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ACSBG1,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
ACSBG2,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACSF2,0,0,0,NA,0,0,0,0,0,0,0,1.Unperturbed
ACSM2A,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ACSM2B,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACSM4,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACSM5,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACSM6,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACSS2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACTA1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACTBL2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1.Unperturbed
ACTC1,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACTG2,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACTL6B,NA,NA,0,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
ACTL7A,NA,NA,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACTL7B,NA,NA,0,NA,0,NA,NA,0,0,0,0,1.Unperturbed
ACTL8,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ACTL9,NA,NA,0,0,0,NA,0,0,0,0,0,1.Unperturbed
ACTN1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACTN2,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1.Unperturbed
ACTR1A,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACTR2,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
ACTR3,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACTR3B,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
ACTR3C,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
ACTR6,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACTRT1,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1.Unperturbed
ACTRT3,NA,NA,0,NA,0,NA,0,0,0,0,0,1.Unperturbed
ACVR1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACVR1B,0,0,0,0,0,-1,1,0,2,0,0,1.Unperturbed
ACVR1C,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACVRL1,-1,0,0,0,0,0,1,0,2,0,0,1.Unperturbed
ACY1,0,0,0,0,0,1,-1,0,2,0,0,1.Unperturbed
ACYP1,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ACYP2,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
ADA,0,0,0,1,0,0,-1,0,2,0,0,1.Unperturbed
ADA2,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ADAD1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
ADAD2,NA,NA,NA,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ADAM10,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ADAM17,0,0,0,-1,0,0,1,0,2,0,0,1.Unperturbed
ADAM18,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1.Unperturbed
ADAM2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.Unperturbed
ADAM20,NA,NA,NA,NA,0,NA,0,0,0,0,0,1.Unperturbed
ADAM21,NA,NA,0,NA,0,NA,0,NA,0,0,0,1.Unperturbed
ADAM22,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ADAM28,0,0,0,0,0,0,0,0,0,0,0,1.Unperturbed
ADAM29,NA,NA,0,0,0,0,0,0,0,0,0,1.Unperturbed
